t,n,i,position,velocity,E_i
31.8142,404,0,1.41304,0.697457,0.031413
31.8142,404,1,0.330449,-0.0147653,0.131843
31.8142,404,2,-2.93822,1.65713,-0.0695629
31.8142,404,3,1.5386,0.0441404,-0.112868
31.893,405,0,1.46776,0.694912,0.0323143
31.893,405,1,0.328488,-0.024903,0.128735
31.893,405,2,-2.8072,1.6637,-0.0834984
31.893,405,3,1.54255,0.0502474,-0.077551
31.9717,406,0,1.52243,0.694289,0.00790501
31.9717,406,1,0.325766,-0.0345593,0.122623
31.9717,406,2,-2.67574,1.66945,-0.0729883
31.9717,406,3,1.54687,0.0547786,-0.05754
32.0505,407,0,1.57721,0.695574,-0.0163075
32.0505,407,1,0.322323,-0.0437269,0.116417
32.0505,407,2,-2.54388,1.67437,-0.0624217
32.0505,407,3,1.55141,0.0577464,-0.0376873
32.1292,408,0,1.63223,0.698733,-0.0401246
32.1292,408,1,0.318197,-0.0523986,0.110119
32.1292,408,2,-2.41171,1.67845,-0.0518067
32.1292,408,3,1.55607,0.0591786,-0.0181881
32.208,409,0,1.68764,0.70364,-0.0623084
32.208,409,1,0.313427,-0.0605677,0.103737
32.208,409,2,-2.27928,1.68169,-0.0411515
32.208,409,3,1.56074,0.0592005,-0.000277135
32.2867,410,0,1.74358,0.710407,-0.0859327
32.2867,410,1,0.308054,-0.0682278,0.0972742
32.2867,410,2,-2.14666,1.68409,-0.0304645
32.2867,410,3,1.56528,0.0576946,0.019123
32.3654,411,0,1.80022,0.719154,-0.111072
32.3654,411,1,0.302119,-0.0753731,0.090736
32.3654,411,2,-2.01392,1.68564,-0.0197538
32.3654,411,3,1.56957,0.0545375,0.0400901
32.4442,412,0,1.8576,0.728707,-0.121309
32.4442,412,1,0.295662,-0.081998,0.0841274
32.4442,412,2,-1.88112,1.68635,-0.00902781
32.4442,412,3,1.57358,0.0508986,0.0462098
32.5229,413,0,1.91572,0.738097,-0.119252
32.5229,413,1,0.288724,-0.0880973,0.0774536
32.5229,413,2,-1.74834,1.68622,0.00170518
32.5229,413,3,1.57734,0.0477414,0.0400929
32.6017,414,0,1.97458,0.747375,-0.117808
32.6017,414,1,0.281348,-0.0936663,0.0707198
32.6017,414,2,-1.61563,1.68524,0.0124368
32.6017,414,3,1.58089,0.0450127,0.0346513
32.6804,415,0,2.03416,0.756597,-0.117114
32.6804,415,1,0.273576,-0.0987008,0.0639312
32.6804,415,2,-1.48306,1.68341,0.0231589
32.6804,415,3,1.58424,0.0426483,0.030024
32.7592,416,0,2.09446,0.765695,-0.115533
32.7592,416,1,0.265449,-0.103197,0.057093
32.7592,416,2,-1.35071,1.68075,0.0338629
32.7592,416,3,1.58745,0.0407129,0.0245771
32.8379,417,0,2.15546,0.774662,-0.113863
32.8379,417,1,0.257011,-0.107151,0.0502106
32.8379,417,2,-1.21863,1.67724,0.0445408
32.8379,417,3,1.59054,0.0392079,0.0191113
32.9167,418,0,2.21716,0.78349,-0.112104
32.9167,418,1,0.248305,-0.11056,0.0432892
32.9167,418,2,-1.08689,1.6729,0.0551841
32.9167,418,3,1.59354,0.0381346,0.0136306
32.9954,419,0,2.27954,0.792172,-0.110258
32.9954,419,1,0.239373,-0.113421,0.0363343
32.9954,419,2,-0.95556,1.66771,0.0657846
32.9954,419,3,1.59649,0.0374936,0.00813932
33.0742,420,0,2.34259,0.800703,-0.108327
33.0742,420,1,0.230259,-0.115732,0.0293512
33.0742,420,2,-0.824704,1.6617,0.0763341
33.0742,420,3,1.59943,0.0372856,0.00264176
33.1529,421,0,2.40631,0.809075,-0.106312
33.1529,421,1,0.221007,-0.117492,0.0223453
33.1529,421,2,-0.694386,1.65487,0.0868245
33.1529,421,3,1.60238,0.0375106,-0.00285785
33.2317,422,0,2.47067,0.817281,-0.104214
33.2317,422,1,0.21166,-0.118699,0.0153222
33.2317,422,2,-0.564672,1.64721,0.0972475
33.2317,422,3,1.60539,0.0381686,-0.00835524
33.3104,423,0,2.53566,0.825316,-0.102036
33.3104,423,1,0.202261,-0.119351,0.00828712
33.3104,423,2,-0.435625,1.63874,0.107595
33.3104,423,3,1.60848,0.0392589,-0.0138462
33.3892,424,0,2.60127,0.833174,-0.0997788
33.3892,424,1,0.192855,-0.119449,0.00124566
33.3892,424,2,-0.307308,1.62945,0.117859
33.3892,424,3,1.61169,0.0407809,-0.0193263
33.4679,425,0,2.66748,0.840847,-0.0974441
33.4679,425,1,0.183484,-0.118993,-0.00579677
33.4679,425,2,-0.179786,1.61937,0.128032
33.4679,425,3,1.61506,0.0427331,-0.0247915
33.5467,426,0,2.73429,0.848331,-0.0950338
33.5467,426,1,0.17419,-0.118025,-0.0122921
33.5467,426,2,-0.0531166,1.60854,0.137563
33.5467,426,3,1.61861,0.0451143,-0.0302375
33.6254,427,0,2.80167,0.855619,-0.0925499
33.6254,427,1,0.164969,-0.117097,-0.0117807
33.6254,427,2,0.0726846,1.59751,0.139991
33.6254,427,3,1.62238,0.0479225,-0.0356601
33.7042,428,0,2.8696,0.862706,-0.0899942
33.7042,428,1,0.155592,-0.119078,0.0251502
33.7042,428,2,0.197829,1.58918,0.105899
33.7042,428,3,1.62641,0.0511555,-0.041055
33.7829,429,0,2.93808,0.869586,-0.0873688
33.7829,429,1,0.145686,-0.125788,0.0852187
33.7829,429,2,0.322672,1.58535,0.0485682
33.7829,429,3,1.63073,0.0548108,-0.0464181
33.8617,430,0,3.00708,0.876254,-0.0846757
33.8617,430,1,0.134979,-0.135974,0.129345
33.8617,430,2,0.447472,1.58479,0.00707627
33.8617,430,3,1.63537,0.0588856,-0.0517452
33.9404,431,0,3.07653,0.881891,-0.0715808
33.9404,431,1,0.123356,-0.147586,0.147454
33.9404,431,2,0.572342,1.58569,-0.0113715
33.9404,431,3,1.64041,0.0640105,-0.0650801
34.0192,432,0,3.14636,0.886766,-0.0619094
34.0192,432,1,0.110869,-0.158572,0.13951
34.0192,432,2,0.697245,1.58612,-0.00540704
34.0192,432,3,1.64594,0.0702637,-0.0794072
34.0979,433,0,-3.06663,0.891296,-0.0575194
34.0979,433,1,0.0975648,-0.16895,0.131787
34.0979,433,2,0.822151,1.58615,-0.000428009
34.0979,433,3,1.65205,0.0775884,-0.093014
34.1767,434,0,-2.99611,0.895578,-0.0543779
34.1767,434,1,0.0834858,-0.178785,0.124893
34.1767,434,2,0.946982,1.58519,0.0121168
34.1767,434,3,1.65871,0.0845586,-0.0885123
34.2554,435,0,-2.92521,0.900273,-0.0596215
34.2554,435,1,0.0686759,-0.188066,0.117864
34.2554,435,2,1.07165,1.58315,0.0259565
34.2554,435,3,1.66589,0.0911977,-0.0843082
34.3341,436,0,-2.8539,0.905581,-0.0674089
34.3341,436,1,0.053181,-0.196766,0.110478
34.3341,436,2,1.19608,1.58004,0.0395004
34.3341,436,3,1.67358,0.0976998,-0.0825694
34.4129,437,0,-2.78219,0.91065,-0.0643678
34.4129,437,1,0.0370493,-0.204851,0.102668
34.4129,437,2,1.3202,1.57617,0.0491805
34.4129,437,3,1.68182,0.104589,-0.0874807
34.4916,438,0,-2.7101,0.915476,-0.0612768
34.4916,438,1,0.0203299,-0.212315,0.0947785
34.4916,438,2,1.44395,1.57153,0.0588225
34.4916,438,3,1.69063,0.111859,-0.0923242
34.5704,439,0,-2.63765,0.920054,-0.0581384
34.5704,439,1,0.00307218,-0.219151,0.0868156
34.5704,439,2,1.56737,1.56721,0.0548758
34.5704,439,3,1.69996,0.118439,-0.083553
34.6491,440,0,-2.56485,0.924382,-0.0549548
34.6491,440,1,-0.0146741,-0.225356,0.0787853
34.6491,440,2,1.6905,1.56367,0.0449644
34.6491,440,3,1.70971,0.123856,-0.0687949
34.7279,441,0,-2.49174,0.928455,-0.0517287
34.7279,441,1,-0.0328588,-0.230923,0.070694
34.7279,441,2,1.81365,1.56376,-0.00108036
34.7279,441,3,1.71957,0.125265,-0.017885
34.8066,442,0,-2.41832,0.932271,-0.0484625
34.8066,442,1,-0.0514314,-0.235848,0.0625479
34.8066,442,2,1.93705,1.56711,-0.0425666
34.8066,442,3,1.72926,0.123022,0.0284811
34.8854,443,0,-2.34463,0.935828,-0.0451587
34.8854,443,1,-0.0703411,-0.240128,0.0543533
34.8854,443,2,2.06095,1.57334,-0.0791151
34.8854,443,3,1.73852,0.117516,0.0699204
34.9641,444,0,-2.27068,0.939121,-0.0418198
34.9641,444,1,-0.0895367,-0.24376,0.0461166
34.9641,444,2,2.18535,1.57965,-0.0801709
34.9641,444,3,1.7473,0.111541,0.0758742
35.0429,445,0,-2.19648,0.942149,-0.0384486
35.0429,445,1,-0.108967,-0.24674,0.0378442
35.0429,445,2,2.31018,1.5852,-0.0704946
35.0429,445,3,1.75564,0.105942,0.0710991
35.1216,446,0,-2.12207,0.944908,-0.0350476
35.1216,446,1,-0.128581,-0.249067,0.0295424
35.1216,446,2,2.43539,1.58999,-0.0607637
35.1216,446,3,1.76357,0.100723,0.0662689
35.2004,447,0,-2.04747,0.947398,-0.0316194
35.2004,447,1,-0.148326,-0.250737,0.0212176
35.2004,447,2,2.56091,1.594,-0.0509856
35.2004,447,3,1.77112,0.0958892,0.0613874
35.2791,448,0,-1.97269,0.949616,-0.0281667
35.2791,448,1,-0.168151,-0.251751,0.0128765
35.2791,448,2,2.68669,1.59725,-0.041168
35.2791,448,3,1.77833,0.0914432,0.0564582
35.3579,449,0,-1.89775,0.951561,-0.0246922
35.3579,449,1,-0.188004,-0.252108,0.00452536
35.3579,449,2,2.81267,1.59971,-0.0313185
35.3579,449,3,1.78521,0.0873888,0.0514853
35.4366,450,0,-1.82269,0.95323,-0.0211985
35.4366,450,1,-0.207833,-0.251806,-0.00382928
35.4366,450,2,2.93877,1.6014,-0.0214448
35.4366,450,3,1.7918,0.0837292,0.0464725
35.5154,451,0,-1.74751,0.954623,-0.0176884
35.5154,451,1,-0.227586,-0.250847,-0.012181
35.5154,451,2,3.06495,1.60231,-0.0115544
35.5154,451,3,1.79814,0.0804672,0.0414237
35.5941,452,0,-1.67235,0.954428,0.00248241
35.5941,452,1,-0.247226,-0.249402,-0.0183552
35.5941,452,2,3.19119,1.60302,-0.0090078
35.5941,452,3,1.80435,0.0789541,0.0192136
35.6729,453,0,-1.5973,0.953086,0.0170366
35.6729,453,1,-0.266721,-0.247556,-0.0234396
35.6729,453,2,-2.96566,1.60439,-0.0173744
35.6729,453,3,1.81054,0.0785917,0.00460259
35.7516,454,0,-1.52222,0.953444,-0.0045451
35.7516,454,1,-0.285988,-0.244663,-0.0367337
35.7516,454,2,-2.83943,1.60294,0.0184426
35.7516,454,3,1.81659,0.0767647,0.0232005
35.8304,455,0,-1.44711,0.95373,-0.00363239
35.8304,455,1,-0.304973,-0.241084,-0.045453
35.8304,455,2,-2.71337,1.60073,0.0280659
35.8304,455,3,1.8225,0.0751094,0.0210195
35.9091,456,0,-1.37201,0.95374,-0.000122103
35.9091,456,1,-0.323624,-0.236855,-0.0537039
35.9091,456,2,-2.58756,1.59774,0.0379449
35.9091,456,3,1.82832,0.0738588,0.0158811
35.9879,457,0,-1.29693,0.953473,0.00338828
35.9879,457,1,-0.341892,-0.231979,-0.0619131
35.9879,457,2,-2.46203,1.59397,0.0477945
35.9879,457,3,1.83407,0.0730138,0.0107303
36.0666,458,0,-1.22188,0.95293,0.00689604
36.0666,458,1,-0.359726,-0.226461,-0.0700744
36.0666,458,2,-2.33687,1.58944,0.0576071
36.0666,458,3,1.83978,0.0725751,0.0055713
36.1454,459,0,-1.14691,0.952111,0.0103984
36.1454,459,1,-0.377074,-0.220304,-0.0781813
36.1454,459,2,-2.21212,1.58413,0.0673749
36.1454,459,3,1.8455,0.072543,0.000407934
36.2241,460,0,-1.07202,0.951017,0.0138928
36.2241,460,1,-0.393888,-0.213514,-0.0862276
36.2241,460,2,-2.08785,1.57806,0.0770906
36.2241,460,3,1.85124,0.0729175,-0.00475575
36.3029,461,0,-0.997233,0.949649,0.0173764
36.3029,461,1,-0.410118,-0.206095,-0.0942071
36.3029,461,2,-1.96412,1.57123,0.0867465
36.3029,461,3,1.85704,0.0736983,-0.00991574
36.3816,462,0,-0.92258,0.948007,0.0208465
36.3816,462,1,-0.425714,-0.198054,-0.102114
36.3816,462,2,-1.84099,1.56364,0.0963352
36.3816,462,3,1.86294,0.0748849,-0.0150681
36.4603,463,0,-0.848077,0.946093,0.0243004
36.4603,463,1,-0.440629,-0.189396,-0.109941
36.4603,463,2,-1.71851,1.55531,0.105849
36.4603,463,3,1.86896,0.0764763,-0.0202087
36.5391,464,0,-0.773746,0.943909,0.0277356
36.5391,464,1,-0.454813,-0.180129,-0.117683
36.5391,464,2,-1.59675,1.54623,0.115281
36.5391,464,3,1.87514,0.0784713,-0.0253336
36.6178,465,0,-0.699596,0.941601,0.029306
36.6178,465,1,-0.468232,-0.170405,-0.123491
36.6178,465,2,-1.47576,1.53642,0.124624
36.6178,465,3,1.88151,0.0808683,-0.030439
36.6966,466,0,-0.625559,0.940181,0.0180366
36.6966,466,1,-0.48093,-0.161239,-0.116386
36.6966,466,2,-1.3556,1.52588,0.13387
36.6966,466,3,1.8881,0.0836655,-0.0355207
36.7753,467,0,-0.551534,0.940023,0.0020047
36.7753,467,1,-0.492979,-0.153015,-0.104442
36.7753,467,2,-1.23632,1.51461,0.143012
36.7753,467,3,1.89494,0.0868607,-0.0405749
36.8541,468,0,-0.477338,0.942197,-0.0276052
36.8541,468,1,-0.50454,-0.146806,-0.0788404
36.8541,468,2,-1.11799,1.50264,0.152043
36.8541,468,3,1.90206,0.0904514,-0.0455977
36.9328,469,0,-0.402725,0.94748,-0.0670869
36.9328,469,1,-0.515832,-0.143398,-0.0432848
36.9328,469,2,-1.00066,1.48997,0.160957
36.9328,469,3,1.9095,0.0944349,-0.0505851
37.0116,470,0,-0.327452,0.955874,-0.10659
37.0116,470,1,-0.527077,-0.142798,-0.0076218
37.0116,470,2,-0.884383,1.4766,0.169745
37.0116,470,3,1.91728,0.098808,-0.0555332
37.0903,471,0,-0.25141,0.965638,-0.123991
37.0903,471,1,-0.53836,-0.143272,0.006027
37.0903,471,2,-0.76921,1.46255,0.178403
37.0903,471,3,1.92543,0.103567,-0.0604384
37.1691,472,0,-0.174537,0.976186,-0.133946
37.1691,472,1,-0.549756,-0.144715,0.0183256
37.1691,472,2,-0.655159,1.4483,0.180917
37.1691,472,3,1.934,0.108709,-0.0652967
37.2478,473,0,-0.0968131,0.987,-0.137321
37.2478,473,1,-0.56155,-0.149772,0.064214
37.2478,473,2,-0.541996,1.43702,0.143212
37.2478,473,3,1.94299,0.11423,-0.0701044
37.3266,474,0,-0.018261,0.997511,-0.133484
37.3266,474,1,-0.574043,-0.158649,0.112726
37.3266,474,2,-0.429426,1.4295,0.0956157
37.3266,474,3,1.95245,0.120125,-0.0748577
37.4053,475,0,0.0610944,1.00771,-0.129542
37.4053,475,1,-0.587577,-0.171864,0.167818
37.4053,475,2,-0.317112,1.42624,0.0412776
37.4053,475,3,1.9624,0.12639,-0.079553
37.4841,476,0,0.141228,1.0176,-0.125501
37.4841,476,1,-0.602263,-0.186485,0.185662
37.4841,476,2,-0.204947,1.42435,0.0240255
37.4841,476,3,1.97288,0.133019,-0.0841867
37.5628,477,0,0.222114,1.02715,-0.121362
37.5628,477,1,-0.618054,-0.200533,0.178401
37.5628,477,2,-0.0929786,1.42186,0.0317159
37.5628,477,3,1.9839,0.140008,-0.088755
37.6416,478,0,0.303727,1.03638,-0.117129
37.6416,478,1,-0.634903,-0.213964,0.170549
37.6416,478,2,0.0187427,1.41872,0.0398342
37.6416,478,3,1.99551,0.147352,-0.0932546
37.7203,479,0,0.386013,1.04492,-0.108559
37.7203,479,1,-0.652761,-0.226766,0.162565
37.7203,479,2,0.130193,1.41528,0.0436751
37.7203,479,3,2.00772,0.155044,-0.0976819
37.7991,480,0,0.468957,1.05329,-0.10618
37.7991,480,1,-0.671576,-0.238929,0.154455
37.7991,480,2,0.24131,1.41105,0.0537583
37.7991,480,3,2.02056,0.163079,-0.102034
37.8778,481,0,0.55246,1.06039,-0.0901572
37.8778,481,1,-0.691298,-0.250444,0.146226
37.8778,481,2,0.352116,1.40709,0.0502375
37.8778,481,3,2.03406,0.171451,-0.106306
37.9566,482,0,0.63649,1.06707,-0.0848336
37.9566,482,1,-0.711875,-0.261302,0.137883
37.9566,482,2,0.462565,1.40257,0.0574469
37.9566,482,3,2.04825,0.180152,-0.110496
38.0353,483,0,0.720942,1.07244,-0.068228
38.0353,483,1,-0.733255,-0.271494,0.129433
38.0353,483,2,0.572683,1.39836,0.0533956
38.0353,483,3,2.06314,0.189176,-0.114601
38.1141,484,0,0.80577,1.0772,-0.0605
38.1141,484,1,-0.755384,-0.281013,0.120883
38.1141,484,2,0.68244,1.39377,0.0582334
38.1141,484,3,2.07878,0.198517,-0.118616
38.1928,485,0,0.890867,1.08063,-0.0434651
38.1928,485,1,-0.778209,-0.289852,0.112239
38.1928,485,2,0.791864,1.38954,0.0537661
38.1928,485,3,2.09517,0.208167,-0.12254
38.2716,486,0,0.976162,1.08314,-0.0318835
38.2716,486,1,-0.801676,-0.298003,0.103508
38.2716,486,2,0.900948,1.38523,0.0547441
38.2716,486,3,2.11235,0.218118,-0.126368
38.3503,487,0,1.06155,1.08433,-0.0152048
38.3503,487,1,-0.825731,-0.30546,0.0946966
38.3503,487,2,1.00972,1.38124,0.0506073
38.3503,487,3,2.13033,0.228363,-0.130099
38.429,488,0,1.14693,1.08423,0.00128166
38.429,488,1,-0.850317,-0.312218,0.0858121
38.429,488,2,1.1182,1.37757,0.0466353
38.429,488,3,2.14914,0.238894,-0.133729
38.5078,489,0,1.2322,1.08285,0.0176265
38.5078,489,1,-0.87538,-0.31827,0.076861
38.5078,489,2,1.22642,1.3742,0.0427677
38.5078,489,3,2.16881,0.249703,-0.137255
38.5865,490,0,1.31727,1.08018,0.0338797
38.5865,490,1,-0.900864,-0.323614,0.0678504
38.5865,490,2,1.33439,1.37114,0.038945
38.5865,490,3,2.18934,0.260781,-0.140675
38.6653,491,0,1.40202,1.07623,0.0500909
38.6653,491,1,-0.926713,-0.328243,0.0587871
38.6653,491,2,1.44215,1.36837,0.0351077
38.6653,491,3,2.21077,0.272119,-0.143986
38.744,492,0,1.48636,1.07101,0.0663098
38.744,492,1,-0.952869,-0.332155,0.0496783
38.744,492,2,1.54971,1.36592,0.0311968
38.744,492,3,2.23311,0.28371,-0.147185
38.8228,493,0,1.57019,1.06451,0.0825862
38.8228,493,1,-0.979277,-0.335347,0.0405309
38.8228,493,2,1.6571,1.36378,0.0271529
38.8228,493,3,2.25639,0.295543,-0.15027
38.9015,494,0,1.6534,1.05672,0.0988361
38.9015,494,1,-1.00588,-0.337816,0.0313522
38.9015,494,2,1.76436,1.36196,0.0230503
38.9015,494,3,2.28061,0.307611,-0.153239
38.9803,495,0,1.7359,1.04763,0.115513
38.9803,495,1,-1.03262,-0.33956,0.0221492
38.9803,495,2,1.87149,1.36051,0.0184263
38.9803,495,3,2.3058,0.319902,-0.156088
39.059,496,0,1.81763,1.03787,0.123964
39.059,496,1,-1.05944,-0.340578,0.0129289
39.059,496,2,1.9785,1.35879,0.0219241
39.059,496,3,2.33198,0.332409,-0.158817
39.1378,497,0,1.89847,1.02655,0.143669
39.1378,497,1,-1.08628,-0.340869,0.00369869
39.1378,497,2,2.08542,1.35775,0.0131296
39.1378,497,3,2.35915,0.345048,-0.160498
39.2165,498,0,1.9784,1.01503,0.14632
39.2165,498,1,-1.11309,-0.340433,-0.00553442
39.2165,498,2,2.19219,1.35593,0.0231184
39.2165,498,3,2.38734,0.357955,-0.163904
39.2953,499,0,2.05728,1.00171,0.169099
39.2953,499,1,-1.13981,-0.339271,-0.0147632
39.2953,499,2,2.29898,1.35606,-0.00168619
39.2953,499,3,2.41647,0.369976,-0.15265
