t,n,j,x_grid,rho,phi,E_j,Q_net
18.1121,230,16,0,-0.423989,0.00794487,-0.0119312,-1.25345e-16
18.1121,230,17,0.19635,0.119053,0.0184606,-0.0418683,-1.25345e-16
18.1121,230,18,0.392699,0.119053,0.0243865,-0.0184923,-1.25345e-16
18.1121,230,19,0.589049,0.119053,0.0257225,0.0048837,-1.25345e-16
18.1121,230,20,0.785398,0.119053,0.0224687,0.0282597,-1.25345e-16
18.1121,230,21,0.981748,0.119053,0.014625,0.0516357,-1.25345e-16
18.1121,230,22,1.1781,-0.597064,0.0021914,0.00470701,-1.25345e-16
18.1121,230,23,1.37445,-0.16483,0.0127765,-0.0700918,-1.25345e-16
18.1121,230,24,1.5708,0.119053,0.0297164,-0.0745859,-1.25345e-16
18.1121,230,25,1.76715,0.119053,0.0420664,-0.0512099,-1.25345e-16
18.1121,230,26,1.9635,0.119053,0.0498265,-0.0278339,-1.25345e-16
18.1121,230,27,2.15984,0.119053,0.0529967,-0.00445795,-1.25345e-16
18.1121,230,28,2.35619,0.119053,0.0515771,0.018918,-1.25345e-16
18.1121,230,29,2.55254,0.119053,0.0455676,0.042294,-1.25345e-16
18.1121,230,30,2.74889,0.119053,0.0349683,0.06567,-1.25345e-16
18.1121,230,31,2.94524,0.119053,0.0197791,0.089046,-1.25345e-16
18.1121,230,32,3.14159,0.119053,-0,0.0937387,-1.25345e-16
18.1908,231,0,-3.14159,-0.327624,-0,0.084613,-5.99477e-17
18.1908,231,1,-2.94524,-0.436303,-0.0145937,0.031491,-5.99477e-17
18.1908,231,2,-2.74889,0.118037,-0.0123665,0.000245272,-5.99477e-17
18.1908,231,3,-2.55254,0.118037,-0.01469,0.0234217,-5.99477e-17
18.1908,231,4,-2.35619,0.015663,-0.0215642,0.0365476,-5.99477e-17
18.1908,231,5,-2.15984,-0.77959,-0.0290422,-0.0384507,-5.99477e-17
18.1908,231,6,-1.9635,0.118037,-0.0064646,-0.103399,-5.99477e-17
18.1908,231,7,-1.76715,0.118037,0.0115623,-0.0802222,-5.99477e-17
18.1908,231,8,-1.5708,0.118037,0.0250386,-0.0570457,-5.99477e-17
18.1908,231,9,-1.37445,0.118037,0.0339641,-0.0338693,-5.99477e-17
18.1908,231,10,-1.1781,0.118037,0.038339,-0.0106929,-5.99477e-17
18.1908,231,11,-0.981748,0.118037,0.0381632,0.0124835,-5.99477e-17
18.1908,231,12,-0.785398,0.118037,0.0334367,0.03566,-5.99477e-17
18.1908,231,13,-0.589049,0.118037,0.0241596,0.0588364,-5.99477e-17
18.1908,231,14,-0.392699,0.118037,0.0103317,0.0820128,-5.99477e-17
18.1908,231,15,-0.19635,-0.389067,-0.00804677,0.0554045,-5.99477e-17
18.1908,231,16,0,-0.37486,-0.0114256,-0.0195938,-5.99477e-17
18.1908,231,17,0.19635,0.118037,-0.000352286,-0.0448075,-5.99477e-17
18.1908,231,18,0.392699,0.118037,0.0061703,-0.021631,-5.99477e-17
18.1908,231,19,0.589049,0.118037,0.0081422,0.00154538,-5.99477e-17
18.1908,231,20,0.785398,0.118037,0.00556343,0.0247218,-5.99477e-17
18.1908,231,21,0.981748,0.118037,-0.00156603,0.0478982,-5.99477e-17
18.1908,231,22,1.1781,-0.747175,-0.0132462,-0.0138673,-5.99477e-17
18.1908,231,23,1.37445,-0.0167516,0.00387966,-0.0888657,-5.99477e-17
18.1908,231,24,1.5708,0.118037,0.0216513,-0.078922,-5.99477e-17
18.1908,231,25,1.76715,0.118037,0.0348723,-0.0557456,-5.99477e-17
18.1908,231,26,1.9635,0.118037,0.0435426,-0.0325692,-5.99477e-17
18.1908,231,27,2.15984,0.118037,0.0476622,-0.00939277,-5.99477e-17
18.1908,231,28,2.35619,0.118037,0.0472311,0.0137836,-5.99477e-17
18.1908,231,29,2.55254,0.118037,0.0422493,0.0369601,-5.99477e-17
18.1908,231,30,2.74889,0.118037,0.0327169,0.0601365,-5.99477e-17
18.1908,231,31,2.94524,0.118037,0.0186338,0.0833129,-5.99477e-17
18.1908,231,32,3.14159,0.118037,-0,0.084613,-5.99477e-17
18.2695,232,0,-3.14159,-0.395457,-0,0.07532,-2.45241e-16
18.2695,232,1,-2.94524,-0.370557,-0.0121051,0.0252716,-2.45241e-16
18.2695,232,2,-2.74889,0.116993,-0.00992413,0.000378022,-2.45241e-16
18.2695,232,3,-2.55254,0.116993,-0.0122536,0.0233495,-2.45241e-16
18.2695,232,4,-2.35619,0.116993,-0.0190935,0.0463211,-2.45241e-16
18.2695,232,5,-2.15984,-0.273632,-0.0304438,0.030943,-2.45241e-16
18.2695,232,6,-1.9635,-0.492382,-0.0312448,-0.0442602,-2.45241e-16
18.2695,232,7,-1.76715,0.116993,-0.0130629,-0.0811139,-2.45241e-16
18.2695,232,8,-1.5708,0.116993,0.000608599,-0.0581424,-2.45241e-16
18.2695,232,9,-1.37445,0.116993,0.00976962,-0.0351709,-2.45241e-16
18.2695,232,10,-1.1781,0.116993,0.0144202,-0.0121994,-2.45241e-16
18.2695,232,11,-0.981748,0.116993,0.0145603,0.0107721,-2.45241e-16
18.2695,232,12,-0.785398,0.116993,0.01019,0.0337436,-2.45241e-16
18.2695,232,13,-0.589049,0.116993,0.00130922,0.0567151,-2.45241e-16
18.2695,232,14,-0.392699,0.116993,-0.012082,0.0796867,-2.45241e-16
18.2695,232,15,-0.19635,-0.440838,-0.0299837,0.0478933,-2.45241e-16
18.2695,232,16,0,-0.325176,-0.0308896,-0.02731,-2.45241e-16
18.2695,232,17,0.19635,0.116993,-0.0192591,-0.0477483,-2.45241e-16
18.2695,232,18,0.392699,0.116993,-0.0121389,-0.0247768,-2.45241e-16
18.2695,232,19,0.589049,0.116993,-0.00952921,-0.00180531,-2.45241e-16
18.2695,232,20,0.785398,0.116993,-0.01143,0.0211662,-2.45241e-16
18.2695,232,21,0.981748,0.103444,-0.0178412,0.0428075,-2.45241e-16
18.2695,232,22,1.1781,-0.869458,-0.0282404,-0.0323957,-2.45241e-16
18.2695,232,23,1.37445,0.116993,-0.00511939,-0.106269,-2.45241e-16
18.2695,232,24,1.5708,0.116993,0.0134912,-0.0832973,-2.45241e-16
18.2695,232,25,1.76715,0.116993,0.0275914,-0.0603258,-2.45241e-16
18.2695,232,26,1.9635,0.116993,0.0371811,-0.0373543,-2.45241e-16
18.2695,232,27,2.15984,0.116993,0.0422604,-0.0143827,-2.45241e-16
18.2695,232,28,2.35619,0.116993,0.0428292,0.00858878,-2.45241e-16
18.2695,232,29,2.55254,0.116993,0.0388876,0.0315603,-2.45241e-16
18.2695,232,30,2.74889,0.116993,0.0304355,0.0545318,-2.45241e-16
18.2695,232,31,2.94524,0.116993,0.017473,0.0775033,-2.45241e-16
18.2695,232,32,3.14159,0.116993,-0,0.07532,-2.45241e-16
18.3483,233,0,-3.14159,-0.464924,-0,0.0658728,-1.25345e-16
18.3483,233,1,-2.94524,-0.303227,-0.00957033,0.018972,-1.25345e-16
18.3483,233,2,-2.74889,0.115924,-0.0074503,0.000583585,-1.25345e-16
18.3483,233,3,-2.55254,0.115924,-0.00979951,0.0233453,-1.25345e-16
18.3483,233,4,-2.35619,0.115924,-0.016618,0.0461069,-1.25345e-16
18.3483,233,5,-2.15984,0.115924,-0.0279057,0.0688686,-1.25345e-16
18.3483,233,6,-1.9635,-0.562482,-0.0436626,0.0250279,-1.25345e-16
18.3483,233,7,-1.76715,-0.205669,-0.0377341,-0.0503852,-1.25345e-16
18.3483,233,8,-1.5708,0.115924,-0.0238764,-0.0591959,-1.25345e-16
18.3483,233,9,-1.37445,0.115924,-0.0144879,-0.0364343,-1.25345e-16
18.3483,233,10,-1.1781,0.115924,-0.00956867,-0.0136726,-1.25345e-16
18.3483,233,11,-0.981748,0.115924,-0.00911869,0.00908909,-1.25345e-16
18.3483,233,12,-0.785398,0.115924,-0.0131379,0.0318508,-1.25345e-16
18.3483,233,13,-0.589049,0.115924,-0.0216265,0.0546124,-1.25345e-16
18.3483,233,14,-0.392699,0.115924,-0.0345842,0.0773741,-1.25345e-16
18.3483,233,15,-0.19635,-0.493096,-0.0520112,0.0403453,-1.25345e-16
18.3483,233,16,0,-0.275055,-0.0504278,-0.0350678,-1.25345e-16
18.3483,233,17,0.19635,0.115924,-0.0382401,-0.0506904,-1.25345e-16
18.3483,233,18,0.392699,0.115924,-0.0305217,-0.0279287,-1.25345e-16
18.3483,233,19,0.589049,0.115924,-0.0272725,-0.00516707,-1.25345e-16
18.3483,233,20,0.785398,0.115924,-0.0284926,0.0175946,-1.25345e-16
18.3483,233,21,0.981748,-0.0449715,-0.0341819,0.0245604,-1.25345e-16
18.3483,233,22,1.1781,-0.72318,-0.0381374,-0.0508527,-1.25345e-16
18.3483,233,23,1.37445,0.115924,-0.0142121,-0.11047,-1.25345e-16
18.3483,233,24,1.5708,0.115924,0.00524401,-0.0877082,-1.25345e-16
18.3483,233,25,1.76715,0.115924,0.0202309,-0.0649466,-1.25345e-16
18.3483,233,26,1.9635,0.115924,0.0307485,-0.0421849,-1.25345e-16
18.3483,233,27,2.15984,0.115924,0.0367968,-0.0194232,-1.25345e-16
18.3483,233,28,2.35619,0.115924,0.038376,0.00333844,-1.25345e-16
18.3483,233,29,2.55254,0.115924,0.0354858,0.0261001,-1.25345e-16
18.3483,233,30,2.74889,0.115924,0.0281265,0.0488618,-1.25345e-16
18.3483,233,31,2.94524,0.115924,0.0162979,0.0716235,-1.25345e-16
18.3483,233,32,3.14159,0.115924,-0,0.0658728,-1.25345e-16
18.427,234,0,-3.14159,-0.535873,-0,0.056286,2.01642e-16
18.427,234,1,-2.94524,-0.234461,-0.00699363,0.0126001,2.01642e-16
18.427,234,2,-2.74889,0.114833,-0.00494803,0.000855546,2.01642e-16
18.427,234,3,-2.55254,0.114833,-0.0073296,0.0234029,2.01642e-16
18.427,234,4,-2.35619,0.114833,-0.0141383,0.0459502,2.01642e-16
18.427,234,5,-2.15984,0.114833,-0.0253742,0.0684976,2.01642e-16
18.427,234,6,-1.9635,0.114833,-0.0410373,0.091045,2.01642e-16
18.427,234,7,-1.76715,-0.85138,-0.0611275,0.0187346,2.01642e-16
18.427,234,8,-1.5708,0.081045,-0.0483943,-0.0568928,2.01642e-16
18.427,234,9,-1.37445,0.114833,-0.0387857,-0.0376625,2.01642e-16
18.427,234,10,-1.1781,0.114833,-0.0336043,-0.0151152,2.01642e-16
18.427,234,11,-0.981748,0.114833,-0.03285,0.00743217,2.01642e-16
18.427,234,12,-0.785398,0.114833,-0.0365229,0.0299795,2.01642e-16
18.427,234,13,-0.589049,0.114833,-0.044623,0.0525269,2.01642e-16
18.427,234,14,-0.392699,0.114833,-0.0571502,0.0750742,2.01642e-16
18.427,234,15,-0.19635,-0.545721,-0.0741045,0.0327719,2.01642e-16
18.427,234,16,0,-0.224614,-0.0700197,-0.0428555,2.01642e-16
18.427,234,17,0.19635,0.114833,-0.0572752,-0.0536333,2.01642e-16
18.427,234,18,0.392699,0.114833,-0.0489579,-0.0310859,2.01642e-16
18.427,234,19,0.589049,0.114833,-0.0450678,-0.00853855,2.01642e-16
18.427,234,20,0.785398,0.114833,-0.0456048,0.0140088,2.01642e-16
18.427,234,21,0.981748,-0.192187,-0.050569,0.0064146,2.01642e-16
18.427,234,22,1.1781,-0.578148,-0.0481239,-0.0692128,2.01642e-16
18.427,234,23,1.37445,0.114833,-0.0233892,-0.114699,2.01642e-16
18.427,234,24,1.5708,0.114833,-0.00308179,-0.0921513,2.01642e-16
18.427,234,25,1.76715,0.114833,0.0127985,-0.069604,2.01642e-16
18.427,234,26,1.9635,0.114833,0.0242516,-0.0470566,2.01642e-16
18.427,234,27,2.15984,0.114833,0.0312776,-0.0245093,2.01642e-16
18.427,234,28,2.35619,0.114833,0.0338764,-0.00196193,2.01642e-16
18.427,234,29,2.55254,0.114833,0.032048,0.0205854,2.01642e-16
18.427,234,30,2.74889,0.114833,0.0257925,0.0431328,2.01642e-16
18.427,234,31,2.94524,0.114833,0.0151098,0.0656801,2.01642e-16
18.427,234,32,3.14159,0.114833,-0,0.056286,2.01642e-16
18.5058,235,0,-3.14159,-0.608138,-0,0.0465756,1.14446e-16
18.5058,235,1,-2.94524,-0.16442,-0.00437976,0.00616407,1.14446e-16
18.5058,235,2,-2.74889,0.113721,-0.00242062,0.00118671,1.14446e-16
18.5058,235,3,-2.55254,0.113721,-0.00484578,0.0235158,1.14446e-16
18.5058,235,4,-2.35619,0.113721,-0.0116552,0.0458448,1.14446e-16
18.5058,235,5,-2.15984,0.113721,-0.022849,0.0681739,1.14446e-16
18.5058,235,6,-1.9635,0.113721,-0.0384271,0.0905029,1.14446e-16
18.5058,235,7,-1.76715,-0.140808,-0.0583894,0.0878436,1.14446e-16
18.5058,235,8,-1.5708,-0.63175,-0.0729232,0.0119979,1.14446e-16
18.5058,235,9,-1.37445,0.113721,-0.063101,-0.0388594,1.14446e-16
18.5058,235,10,-1.1781,0.113721,-0.0576631,-0.0165304,1.14446e-16
18.5058,235,11,-0.981748,0.113721,-0.0566095,0.00579868,1.14446e-16
18.5058,235,12,-0.785398,0.113721,-0.0599403,0.0281277,1.14446e-16
18.5058,235,13,-0.589049,0.113721,-0.0676553,0.0504568,1.14446e-16
18.5058,235,14,-0.392699,0.113721,-0.0797546,0.0727858,1.14446e-16
18.5058,235,15,-0.19635,-0.59859,-0.0962382,0.025184,1.14446e-16
18.5058,235,16,0,-0.173968,-0.0896443,-0.0506618,1.14446e-16
18.5058,235,17,0.19635,0.113721,-0.0763434,-0.0565765,1.14446e-16
18.5058,235,18,0.392699,0.113721,-0.0674268,-0.0342475,1.14446e-16
18.5058,235,19,0.589049,0.113721,-0.0628944,-0.0119184,1.14446e-16
18.5058,235,20,0.785398,0.113721,-0.0627464,0.0104106,1.14446e-16
18.5058,235,21,0.981748,-0.337969,-0.0669827,-0.0116049,1.14446e-16
18.5058,235,22,1.1781,-0.434589,-0.0581892,-0.0874506,1.14446e-16
18.5058,235,23,1.37445,0.113721,-0.0326409,-0.118952,1.14446e-16
18.5058,235,24,1.5708,0.113721,-0.0114769,-0.0966227,1.14446e-16
18.5058,235,25,1.76715,0.113721,0.00530273,-0.0742936,1.14446e-16
18.5058,235,26,1.9635,0.113721,0.0176981,-0.0519646,1.14446e-16
18.5058,235,27,2.15984,0.113721,0.0257092,-0.0296355,1.14446e-16
18.5058,235,28,2.35619,0.113721,0.0293359,-0.00730645,1.14446e-16
18.5058,235,29,2.55254,0.113721,0.0285784,0.0150226,1.14446e-16
18.5058,235,30,2.74889,0.113721,0.0234366,0.0373517,1.14446e-16
18.5058,235,31,2.94524,0.113721,0.0139104,0.0596807,1.14446e-16
18.5058,235,32,3.14159,0.113721,-0,0.0465756,1.14446e-16
18.5845,236,0,-3.14159,-0.681537,-0,0.0367589,-9.26465e-17
18.5845,236,1,-2.94524,-0.0932798,-0.00173393,-0.000326879,-9.26465e-17
18.5845,236,2,-2.74889,0.112592,0.000128365,0.00156906,-9.26465e-17
18.5845,236,3,-2.55254,0.112592,-0.0023501,0.0236764,-9.26465e-17
18.5845,236,4,-2.35619,0.112592,-0.00916934,0.0457837,-9.26465e-17
18.5845,236,5,-2.15984,0.112592,-0.0203293,0.0678911,-9.26465e-17
18.5845,236,6,-1.9635,0.112592,-0.0358301,0.0899984,-9.26465e-17
18.5845,236,7,-1.76715,0.112592,-0.0556716,0.112106,-9.26465e-17
18.5845,236,8,-1.5708,-0.431243,-0.0798539,0.0808222,-9.26465e-17
18.5845,236,9,-1.37445,-0.343574,-0.0874104,0.00475481,-9.26465e-17
18.5845,236,10,-1.1781,0.112592,-0.0817211,-0.0179218,-9.26465e-17
18.5845,236,11,-0.981748,0.112592,-0.0803726,0.00418556,-9.26465e-17
18.5845,236,12,-0.785398,0.112592,-0.0833648,0.0262929,-9.26465e-17
18.5845,236,13,-0.589049,0.112592,-0.0906978,0.0484002,-9.26465e-17
18.5845,236,14,-0.392699,0.112592,-0.102372,0.0705076,-9.26465e-17
18.5845,236,15,-0.19635,-0.651583,-0.118386,0.0175923,-9.26465e-17
18.5845,236,16,0,-0.123234,-0.10928,-0.0584752,-9.26465e-17
18.5845,236,17,0.19635,0.112592,-0.0954229,-0.05952,-9.26465e-17
18.5845,236,18,0.392699,0.112592,-0.0859066,-0.0374126,-9.26465e-17
18.5845,236,19,0.589049,0.112592,-0.080731,-0.0153053,-9.26465e-17
18.5845,236,20,0.785398,0.112592,-0.0798962,0.00680205,-9.26465e-17
18.5845,236,21,0.981748,-0.48209,-0.0834021,-0.0294733,-9.26465e-17
18.5845,236,22,1.1781,-0.292727,-0.068322,-0.105541,-9.26465e-17
18.5845,236,23,1.37445,0.112592,-0.0419564,-0.123225,-9.26465e-17
18.5845,236,24,1.5708,0.112592,-0.0199315,-0.101118,-9.26465e-17
18.5845,236,25,1.76715,0.112592,-0.00224739,-0.0790108,-9.26465e-17
18.5845,236,26,1.9635,0.112592,0.011096,-0.0569035,-9.26465e-17
18.5845,236,27,2.15984,0.112592,0.0200985,-0.0347961,-9.26465e-17
18.5845,236,28,2.35619,0.112592,0.0247604,-0.0126888,-9.26465e-17
18.5845,236,29,2.55254,0.112592,0.0250814,0.00941854,-9.26465e-17
18.5845,236,30,2.74889,0.112592,0.0210617,0.0315259,-9.26465e-17
18.5845,236,31,2.94524,0.112592,0.0127012,0.0536332,-9.26465e-17
18.5845,236,32,3.14159,0.112592,-0,0.0367589,-9.26465e-17
18.6633,237,0,-3.14159,-0.755869,-0,0.0268547,1.63494e-17
18.6633,237,1,-2.94524,-0.0212343,0.000938216,-0.00686297,1.63494e-17
18.6633,237,2,-2.74889,0.111448,0.00269508,0.00199375,1.63494e-17
18.6633,237,3,-2.55254,0.111448,0.00015527,0.0238766,1.63494e-17
18.6633,237,4,-2.35619,0.111448,-0.00668122,0.0457593,1.63494e-17
18.6633,237,5,-2.15984,0.111448,-0.0178144,0.0676421,1.63494e-17
18.6633,237,6,-1.9635,0.111448,-0.0332442,0.0895249,1.63494e-17
18.6633,237,7,-1.76715,0.111448,-0.0529707,0.111408,1.63494e-17
18.6633,237,8,-1.5708,0.111448,-0.0769939,0.133291,1.63494e-17
18.6633,237,9,-1.37445,-0.723149,-0.105314,0.073237,1.63494e-17
18.6633,237,10,-1.1781,-0.0539549,-0.105754,-0.00305501,1.63494e-17
18.6633,237,11,-0.981748,0.111448,-0.104114,0.00258938,1.63494e-17
18.6633,237,12,-0.785398,0.111448,-0.106771,0.0244722,1.63494e-17
18.6633,237,13,-0.589049,0.111448,-0.113724,0.046355,1.63494e-17
18.6633,237,14,-0.392699,0.111448,-0.124974,0.0682378,1.63494e-17
18.6633,237,15,-0.19635,-0.704579,-0.140521,0.0100073,1.63494e-17
18.6633,237,16,0,-0.0725251,-0.128904,-0.0662847,1.63494e-17
18.6633,237,17,0.19635,0.111448,-0.114491,-0.0624634,1.63494e-17
18.6633,237,18,0.392699,0.111448,-0.104375,-0.0405806,1.63494e-17
18.6633,237,19,0.589049,0.111448,-0.0985553,-0.0186978,1.63494e-17
18.6633,237,20,0.785398,0.111448,-0.0970324,0.003185,1.63494e-17
18.6633,237,21,0.981748,-0.62432,-0.0998061,-0.047166,1.63494e-17
18.6633,237,22,1.1781,-0.152784,-0.0785103,-0.123458,1.63494e-17
18.6633,237,23,1.37445,0.111448,-0.0513242,-0.127516,1.63494e-17
18.6633,237,24,1.5708,0.111448,-0.0284348,-0.105633,1.63494e-17
18.6633,237,25,1.76715,0.111448,-0.00984211,-0.0837506,1.63494e-17
18.6633,237,26,1.9635,0.111448,0.00445394,-0.0618678,1.63494e-17
18.6633,237,27,2.15984,0.111448,0.0144533,-0.039985,1.63494e-17
18.6633,237,28,2.35619,0.111448,0.020156,-0.0181022,1.63494e-17
18.6633,237,29,2.55254,0.111448,0.021562,0.00378062,1.63494e-17
18.6633,237,30,2.74889,0.111448,0.0186714,0.0256634,1.63494e-17
18.6633,237,31,2.94524,0.111448,0.011484,0.0475462,1.63494e-17
18.6633,237,32,3.14159,0.111448,-0,0.0268547,1.63494e-17
18.742,238,0,-3.14159,-0.83092,-0,0.0168833,-3.26988e-17
18.742,238,1,-2.94524,0.051507,0.00363057,-0.0134337,-3.26988e-17
18.742,238,2,-2.74889,0.110294,0.00527539,0.00245106,-3.26988e-17
18.742,238,3,-2.55254,0.110294,0.00266804,0.0241071,-3.26988e-17
18.742,238,4,-2.35619,0.110294,-0.00419147,0.0457632,-3.26988e-17
18.742,238,5,-2.15984,0.110294,-0.0153031,0.0674193,-3.26988e-17
18.742,238,6,-1.9635,0.110294,-0.030667,0.0890754,-3.26988e-17
18.742,238,7,-1.76715,0.110294,-0.050283,0.110731,-3.26988e-17
18.742,238,8,-1.5708,0.110294,-0.0741511,0.132388,-3.26988e-17
18.742,238,9,-1.37445,-0.0169801,-0.102271,0.141549,-3.26988e-17
18.742,238,10,-1.1781,-0.762433,-0.129737,0.0650299,-3.26988e-17
18.742,238,11,-0.981748,0.110294,-0.127809,0.0010063,-3.26988e-17
18.742,238,12,-0.785398,0.110294,-0.130132,0.0226624,-3.26988e-17
18.742,238,13,-0.589049,0.110294,-0.136708,0.0443185,-3.26988e-17
18.742,238,14,-0.392699,0.110294,-0.147536,0.0659746,-3.26988e-17
18.742,238,15,-0.19635,-0.757459,-0.162616,0.00243928,-3.26988e-17
18.742,238,16,0,-0.0219544,-0.148494,-0.0740794,-3.26988e-17
18.742,238,17,0.19635,0.110294,-0.133525,-0.0654067,-3.26988e-17
18.742,238,18,0.392699,0.110294,-0.122809,-0.0437506,-3.26988e-17
18.742,238,19,0.589049,0.110294,-0.116345,-0.0220946,-3.26988e-17
18.742,238,20,0.785398,0.110294,-0.114132,-0.000438472,-3.26988e-17
18.742,238,21,0.981748,-0.764434,-0.116172,-0.0646586,-3.26988e-17
18.742,238,22,1.1781,-0.0149786,-0.088741,-0.141177,-3.26988e-17
18.742,238,23,1.37445,0.110294,-0.0607322,-0.13182,-3.26988e-17
18.742,238,24,1.5708,0.110294,-0.0369755,-0.110164,-3.26988e-17
18.742,238,25,1.76715,0.110294,-0.017471,-0.0885076,-3.26988e-17
18.742,238,26,1.9635,0.110294,-0.00221864,-0.0668515,-3.26988e-17
18.742,238,27,2.15984,0.110294,0.00878154,-0.0451954,-3.26988e-17
18.742,238,28,2.35619,0.110294,0.0155296,-0.0235393,-3.26988e-17
18.742,238,29,2.55254,0.110294,0.0180254,-0.00188324,-3.26988e-17
18.742,238,30,2.74889,0.110294,0.0162691,0.0197728,-3.26988e-17
18.742,238,31,2.94524,0.110294,0.0102606,0.0414289,-3.26988e-17
18.742,238,32,3.14159,0.110294,-0,0.0168833,-3.26988e-17
18.8208,239,0,-3.14159,0.109619,-0,0.00686668,-1.96193e-16
18.8208,239,1,-2.94524,0.109619,0.00602672,-0.0199321,-1.96193e-16
18.8208,239,2,-2.74889,0.109619,0.0078273,0.00159149,-1.96193e-16
18.8208,239,3,-2.55254,0.109619,0.00540175,0.023115,-1.96193e-16
18.8208,239,4,-2.35619,0.109619,-0.00124995,0.0446386,-1.96193e-16
18.8208,239,5,-2.15984,0.109619,-0.0121278,0.0661621,-1.96193e-16
18.8208,239,6,-1.9635,0.109619,-0.0272318,0.0876857,-1.96193e-16
18.8208,239,7,-1.76715,0.109619,-0.0465619,0.109209,-1.96193e-16
18.8208,239,8,-1.5708,0.109619,-0.0701181,0.130733,-1.96193e-16
18.8208,239,9,-1.37445,0.109619,-0.0979005,0.152256,-1.96193e-16
18.8208,239,10,-1.1781,-0.312693,-0.129909,0.13232,-1.96193e-16
18.8208,239,11,-0.981748,-0.46807,-0.149862,0.0556683,-1.96193e-16
18.8208,239,12,-0.785398,0.109619,-0.15177,0.0204774,-1.96193e-16
18.8208,239,13,-0.589049,0.109619,-0.157904,0.042001,-1.96193e-16
18.8208,239,14,-0.392699,0.109619,-0.168264,0.0635245,-1.96193e-16
18.8208,239,15,-0.19635,-0.809616,-0.18285,-0.00519758,-1.96193e-16
18.8208,239,16,0,0.0288533,-0.166223,-0.0818488,-1.96193e-16
18.8208,239,17,0.19635,0.109619,-0.150708,-0.0682544,-1.96193e-16
18.8208,239,18,0.392699,0.109619,-0.139419,-0.0467308,-1.96193e-16
18.8208,239,19,0.589049,0.109619,-0.132357,-0.0252073,-1.96193e-16
18.8208,239,20,0.785398,0.0982754,-0.12952,-0.00479732,-1.96193e-16
18.8208,239,21,0.981748,-0.879038,-0.130473,-0.0814485,-1.96193e-16
18.8208,239,22,1.1781,0.109619,-0.0975355,-0.156986,-1.96193e-16
18.8208,239,23,1.37445,0.109619,-0.0688245,-0.135463,-1.96193e-16
18.8208,239,24,1.5708,0.109619,-0.0443395,-0.113939,-1.96193e-16
18.8208,239,25,1.76715,0.109619,-0.0240807,-0.0924155,-1.96193e-16
18.8208,239,26,1.9635,0.109619,-0.00804802,-0.070892,-1.96193e-16
18.8208,239,27,2.15984,0.109619,0.00375852,-0.0493684,-1.96193e-16
18.8208,239,28,2.35619,0.109619,0.0113389,-0.0278449,-1.96193e-16
18.8208,239,29,2.55254,0.109619,0.0146932,-0.00632131,-1.96193e-16
18.8208,239,30,2.74889,0.109619,0.0138213,0.0152022,-1.96193e-16
18.8208,239,31,2.94524,0.0940322,0.00872326,0.0351956,-1.96193e-16
18.8208,239,32,3.14159,-0.874795,-0,0.00686668,-1.96193e-16
18.8995,240,0,-3.14159,0.110784,-0,-0.00317195,-8.71967e-17
18.8995,240,1,-2.94524,0.110784,0.00725628,-0.0260797,-8.71967e-17
18.8995,240,2,-2.74889,0.110784,0.0102415,-0.00432729,-8.71967e-17
18.8995,240,3,-2.55254,0.110784,0.0089556,0.0174251,-8.71967e-17
18.8995,240,4,-2.35619,0.110784,0.00339864,0.0391776,-8.71967e-17
18.8995,240,5,-2.15984,0.110784,-0.00642939,0.06093,-8.71967e-17
18.8995,240,6,-1.9635,0.110784,-0.0205285,0.0826824,-8.71967e-17
18.8995,240,7,-1.76715,0.110784,-0.0388987,0.104435,-8.71967e-17
18.8995,240,8,-1.5708,0.110784,-0.06154,0.126187,-8.71967e-17
18.8995,240,9,-1.37445,0.110784,-0.0884523,0.14794,-8.71967e-17
18.8995,240,10,-1.1781,0.110784,-0.119636,0.169692,-8.71967e-17
18.8995,240,11,-0.981748,-0.609346,-0.15509,0.120746,-8.71967e-17
18.8995,240,12,-0.785398,-0.169086,-0.167053,0.0443236,-8.71967e-17
18.8995,240,13,-0.589049,0.110784,-0.172496,0.0385999,-8.71967e-17
18.8995,240,14,-0.392699,0.110784,-0.182211,0.0603523,-8.71967e-17
18.8995,240,15,-0.19635,-0.859574,-0.196196,-0.0131599,-8.71967e-17
18.8995,240,16,0,0.0811421,-0.177043,-0.0895822,-8.71967e-17
18.8995,240,17,0.19635,0.110784,-0.161018,-0.0707399,-8.71967e-17
18.8995,240,18,0.392699,0.110784,-0.149263,-0.0489875,-8.71967e-17
18.8995,240,19,0.589049,0.110784,-0.14178,-0.0272351,-8.71967e-17
18.8995,240,20,0.785398,-0.0346294,-0.138568,-0.0197586,-8.71967e-17
18.8995,240,21,0.981748,-0.743802,-0.134021,-0.0961809,-8.71967e-17
18.8995,240,22,1.1781,0.110784,-0.100798,-0.158327,-8.71967e-17
18.8995,240,23,1.37445,0.110784,-0.0718461,-0.136575,-8.71967e-17
18.8995,240,24,1.5708,0.110784,-0.0471652,-0.114822,-8.71967e-17
18.8995,240,25,1.76715,0.110784,-0.0267554,-0.09307,-8.71967e-17
18.8995,240,26,1.9635,0.110784,-0.0106167,-0.0713176,-8.71967e-17
18.8995,240,27,2.15984,0.110784,0.00125092,-0.0495651,-8.71967e-17
18.8995,240,28,2.35619,0.110784,0.00884747,-0.0278127,-8.71967e-17
